beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state
White Wall Wheat,Crank Arm Brewing Company,Witbier,4.4,23,,Sitti,Raleigh,NC,35.7782,-78.6383,4,7/24/15 19:36,https://untappd.com/c/206844002,https://untappd.com/beer/275182,https://untappd.com/brewery/43354,United States,Raleigh,NC
Polished Pilsner,Bombshell Beer Company,Pilsner,4.5,24,,Sitti,Raleigh,NC,35.7782,-78.6383,3.5,7/24/15 20:40,https://untappd.com/c/206894449,https://untappd.com/beer/535598,https://untappd.com/brewery/61799,United States,Holly Springs,NC
"The Kimmie, The Yink & The Holy Gose Ale",Anderson Valley Brewing Company,Gose,4.2,8,Like sucking a lime.,Neptunes Parlour,Raleigh,NC,35.7769,-78.6398,3.5,7/24/15 21:32,https://untappd.com/c/206935749,https://untappd.com/beer/468518,https://untappd.com/brewery/3880,United States,Boonville,CA
Dark Cloud,Mother Earth Brewing (North Carolina),Dunkel Munich Lager,5.1,0,Great rich dunkel.,Neptunes Parlour,Raleigh,NC,35.7769,-78.6398,4.5,7/24/15 21:34,https://untappd.com/c/206937911,https://untappd.com/beer/6122,https://untappd.com/brewery/1452,United States,Kinston,NC
Big Eye IPA,Ballast Point Brewing & Spirits,American IPA,7,71,Strong and a little bitter.,Neptunes Parlour,Raleigh,NC,35.7769,-78.6398,4,7/24/15 22:40,https://untappd.com/c/206984230,https://untappd.com/beer/2447,https://untappd.com/brewery/68,United States,San Diego,CA
Riverbank Rye-it,Deep River Brewing Company,American Pale Ale,5.25,52,Very nice.,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,4.5,7/25/15 19:00,https://untappd.com/c/207415549,https://untappd.com/beer/123110,https://untappd.com/brewery/20959,United States,Clayton,NC
Deep Blue,Gizmo Brew Works,Saison / Farmhouse Ale,6.4,20,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3.75,7/25/15 19:02,https://untappd.com/c/207417015,https://untappd.com/beer/1113322,https://untappd.com/brewery/61064,United States,Raleigh,NC
Nooner Pilsner,Sierra Nevada Brewing Co.,German Pilsner,5.2,38,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,,7/25/15 19:03,https://untappd.com/c/207417879,https://untappd.com/beer/913150,https://untappd.com/brewery/1142,United States,Chico,CA
Hopfenbiken,Crank Arm Brewing Company,Hefeweizen,4.8,58,Really good. Hard to identify what they put in it but I like it.,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,5,7/25/15 19:05,https://untappd.com/c/207419561,https://untappd.com/beer/1141767,https://untappd.com/brewery/43354,United States,Raleigh,NC
Kellerweis,Sierra Nevada Brewing Co.,Hefeweizen,4.8,15,I approve.,Armadillo Grill,Raleigh,NC,35.7861,-78.6474,4.75,7/25/15 19:32,https://untappd.com/c/207442520,https://untappd.com/beer/5374,https://untappd.com/brewery/1142,United States,Chico,CA
Curious Traveler Shandy,Traveler Beer Co.,American Pale Wheat Ale,4.4,7,My friend was having a lemonade. I couldn't taste the beer.,Armadillo Grill,Raleigh,NC,35.7861,-78.6474,0.25,7/25/15 20:18,https://untappd.com/c/207480059,https://untappd.com/beer/156870,https://untappd.com/brewery/27980,United States,Burlington,VT
A Hopwork Orange,Blue Mountain Brewery,American IPA,7,65,Very hoppy.,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4,7/25/15 21:24,https://untappd.com/c/207534315,https://untappd.com/beer/659313,https://untappd.com/brewery/4156,United States,Afton,VA
Sharpshooter Session Wheat IPA,Great Lakes Brewing Company ,Session IPA,4.8,40,Very drinkable.,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4.25,7/25/15 21:26,https://untappd.com/c/207535838,https://untappd.com/beer/1085718,https://untappd.com/brewery/3125,United States,Cleveland,OH
"Coolcumber With Basil,cucumber & Raspberries",Wicked Weed Brewing,Belgian Blonde / Golden,5.6,26,Bizarre combination but it works!,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,5,7/25/15 21:28,https://untappd.com/c/207537558,https://untappd.com/beer/771226,https://untappd.com/brewery/37851,United States,Asheville,NC
Bitch Creek ESB (Extra Special Brown),Grand Teton Brewing,American Brown Ale,6,60,Smooth.,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4,7/25/15 21:37,https://untappd.com/c/207544887,https://untappd.com/beer/9646,https://untappd.com/brewery/3284,United States,Victor,ID
Gubna (2015),Oskar Blues Brewery,Imperial / Double IPA,10,100,"Perfectly drinkable, given the IBU 100!",Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4.25,7/25/15 21:41,https://untappd.com/c/207547522,https://untappd.com/beer/999285,https://untappd.com/brewery/956,United States,Longmont,CO
Old Rasputin,North Coast Brewing Company,Russian Imperial Stout,9,75,Great in a beer float.,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4,7/25/15 22:12,https://untappd.com/c/207569906,https://untappd.com/beer/30855,https://untappd.com/brewery/919,United States,Fort Bragg,CA
Summer Honey Wheat (2015),Blue Moon Brewing Company,American Pale Wheat Ale,5.2,15,,Walmart Supercenter,Louisburg,NC,36.0827,-78.3212,3.75,8/2/15 20:29,https://untappd.com/c/210401854,https://untappd.com/beer/1085632,https://untappd.com/brewery/127804,United States,Denver,CO
Black & Tan,Yuengling Brewery,Black & Tan,4.6,0,Very nice porter.,Harris Teeter,Raleigh,NC,35.7915,-78.662,4.25,8/7/15 20:45,https://untappd.com/c/211888194,https://untappd.com/beer/3815,https://untappd.com/brewery/1976,United States,Pottsville,PA
Longfin Lager,Ballast Point Brewing & Spirits,Helles Lager,4.5,15,,TÃ_r na nÃ“g,Raleigh,NC,35.7773,-78.6368,4,8/8/15 21:10,https://untappd.com/c/212529572,https://untappd.com/beer/11602,https://untappd.com/brewery/68,United States,San Diego,CA
Bruno Bitter,Boylan Bridge Brewpub,English Bitter,6.7,0,Nice bitter.,Boylan Bridge Brewpub,Raleigh,NC,35.7783,-78.6492,4.25,8/13/15 19:33,https://untappd.com/c/213957929,https://untappd.com/beer/7159,https://untappd.com/brewery/1828,United States,Raleigh,NC
Nut Brown Ale,AleSmith Brewing Company,English Brown Ale,5,17,Very nice and smooth,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,4.5,8/16/15 20:42,https://untappd.com/c/215478842,https://untappd.com/beer/6315,https://untappd.com/brewery/2471,United States,San Diego,CA
Steemboat,Sunken City Brewing Company,California Common,5.6,36,Average,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3.25,8/16/15 20:43,https://untappd.com/c/215479546,https://untappd.com/beer/600724,https://untappd.com/brewery/63397,United States,Westlake Corner,VA
Key West Sunset Ale,Florida Beer Company,American Amber / Red Ale,4.8,0,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3.75,8/16/15 20:46,https://untappd.com/c/215480711,https://untappd.com/beer/7838,https://untappd.com/brewery/535,United States,Cape Canaveral,FL
PÃªche (PÃªcheresse),Brouwerij Lindemans,Lambic,2.5,0,Horribly sweet ,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,1.5,8/16/15 20:49,https://untappd.com/c/215482204,https://untappd.com/beer/2327,https://untappd.com/brewery/288,Belgium,Vlezenbeek,Vlaams-Brabant
Vanilla Porter,Breckenridge Brewery,American Porter,4.7,16,Bootiful,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,4.75,8/16/15 20:55,https://untappd.com/c/215484868,https://untappd.com/beer/8063,https://untappd.com/brewery/236,United States,Denver,CO
Perzik Saison,Avery Brewing Company,Saison / Farmhouse Ale,6.4,0,Good saison,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4.25,8/16/15 21:44,https://untappd.com/c/215505221,https://untappd.com/beer/1033576,https://untappd.com/brewery/62,United States,Boulder,CO
Double D's Watermelon Lager,Deep River Brewing Company,Fruit Beer,4.5,11,,,,,,,,8/16/15 21:46,https://untappd.com/c/215505894,https://untappd.com/beer/193675,https://untappd.com/brewery/20959,United States,Clayton,NC
Stiegl Radler Grapefruit NaturtrÃ_b,Stieglbrauerei zu Salzburg,Radler,2,0,Very nice soft drink.,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4.5,8/16/15 21:50,https://untappd.com/c/215507538,https://untappd.com/beer/51016,https://untappd.com/brewery/1202,Austria,Salzburg,
North State Wet Hop IPA,Natty Greene's Brewing Co.,American IPA,6.8,0,Bit too hoppy for me.,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,3.25,8/16/15 21:53,https://untappd.com/c/215508586,https://untappd.com/beer/447779,https://untappd.com/brewery/2010,United States,Greensboro,NC
Mad Elf,TrÃ¶egs Independent Brewing,Belgian Strong Dark Ale,11,15,Very strong.,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,3.75,8/16/15 22:16,https://untappd.com/c/215516414,https://untappd.com/beer/17568,https://untappd.com/brewery/2583,United States,Hershey,PA
Banana Bread Beer,Charles Wells Brewery,Fruit Beer,5.2,18,,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4.75,8/16/15 22:42,https://untappd.com/c/215524163,https://untappd.com/beer/5839,https://untappd.com/brewery/1348,England,Bedford,"Bedfordshire, MK40 4LU"
Red White And BrÃ_e,BrÃ_eprint Brewing Company,Hefeweizen,5.6,18,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,4.5,8/18/15 19:50,https://untappd.com/c/215894270,https://untappd.com/beer/714343,https://untappd.com/brewery/118488,United States,Apex,NC
Backwoods Blonde,Blind Squirrel Brewery,Blonde Ale,4.7,0,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3.75,8/18/15 20:02,https://untappd.com/c/215900043,https://untappd.com/beer/929714,https://untappd.com/brewery/12544,United States,Plumtree,NC
Long Plank Pilsner,Blackjack Brewing Company,Pilsner,4.8,34,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3.5,8/18/15 20:05,https://untappd.com/c/215901237,https://untappd.com/beer/1153913,https://untappd.com/brewery/199231,United States,Raleigh,NC
4042 Stout,Deep River Brewing Company,Milk / Sweet Stout,5.3,0,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,4.25,8/18/15 20:19,https://untappd.com/c/215907780,https://untappd.com/beer/122248,https://untappd.com/brewery/20959,United States,Clayton,NC
Soundcity Alt Bier,Steel String Brewery,Altbier,5,0,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3.75,8/18/15 20:30,https://untappd.com/c/215912921,https://untappd.com/beer/361841,https://untappd.com/brewery/17780,United States,Carrboro,NC
American Honey Ginger Wheat Ale ,Unknown Brewing Company,American Pale Wheat Ale,5.9,0,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3.75,8/18/15 20:59,https://untappd.com/c/215926558,https://untappd.com/beer/809269,https://untappd.com/brewery/21876,United States,,
Duck Hook,Southern Pines Brewing Company,Cream Ale,4.3,16,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3.75,8/18/15 21:50,https://untappd.com/c/215949404,https://untappd.com/beer/748579,https://untappd.com/brewery/136920,United States,Southern Pines,NC
Man Of Law,Southern Pines Brewing Company,American IPA,6.4,60,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,3,8/18/15 21:51,https://untappd.com/c/215949520,https://untappd.com/beer/780347,https://untappd.com/brewery/136920,United States,Southern Pines,NC
Dear 'ol Dixie,Raleigh Brewing Company,American Pale Ale,5.6,0,,Packapalooza,Raleigh,NC,35.7876,-78.6686,4.5,8/22/15 17:22,https://untappd.com/c/217280189,https://untappd.com/beer/461048,https://untappd.com/brewery/15746,United States,Raleigh,NC
"Corona Extra (Coronita, Familiar, Mega)",Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.6,0,Taste great in a pineapple,McDaids Irish Restaurant & Pub,Raleigh,NC,35.7876,-78.6674,4,8/22/15 20:17,https://untappd.com/c/217432692,https://untappd.com/beer/5848,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Milk Stout,The Duck-Rabbit Craft Brewery,Milk / Sweet Stout,5.7,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,5,8/24/15 20:28,https://untappd.com/c/218106029,https://untappd.com/beer/5445,https://untappd.com/brewery/2682,United States,Farmville,NC
Black & Tan,Yuengling Brewery,Black & Tan,4.6,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4.25,8/24/15 21:35,https://untappd.com/c/218131429,https://untappd.com/beer/3815,https://untappd.com/brewery/1976,United States,Pottsville,PA
Vienna Lager,Devils Backbone Brewing Company,Vienna Lager,4.9,4,,North Street Beer Station,Raleigh,NC,35.7848,-78.6471,4.75,8/26/15 19:10,https://untappd.com/c/218514837,https://untappd.com/beer/18974,https://untappd.com/brewery/4939,United States,Roseland,VA
Secret Stache Stout,Finch's Beer Company,American Stout,5.3,25,,North Street Beer Station,Raleigh,NC,35.7848,-78.6471,4.5,8/26/15 20:57,https://untappd.com/c/218565927,https://untappd.com/beer/131841,https://untappd.com/brewery/9865,United States,Chicago,IL
Pack Pilsner,NC State Brewery,Pilsner,0,0,Excellent local Pilsner,North Carolina State University Centennial Campus,Raleigh,NC,35.7717,-78.6784,5,8/27/15 16:16,https://untappd.com/c/218714176,https://untappd.com/beer/413416,https://untappd.com/brewery/73741,United States,Raleigh,NC
Chancellor's Choice IPA,NC State Brewery,English IPA,0,0,,North Carolina State University Centennial Campus,Raleigh,NC,35.7717,-78.6784,5,8/27/15 16:44,https://untappd.com/c/218721735,https://untappd.com/beer/413417,https://untappd.com/brewery/73741,United States,Raleigh,NC
Pistol Proof Porter,Blackjack Brewing Company,Porter,4.5,27,,Mellow Mushroom,Raleigh,NC,35.7884,-78.6474,4.25,8/27/15 18:42,https://untappd.com/c/218764459,https://untappd.com/beer/1061888,https://untappd.com/brewery/199231,United States,Raleigh,NC
Copperline Amber Ale,"Carolina Brewery (Chapel Hill, NC)",American Amber / Red Ale,5.4,33,,Raleigh Beer Garden,Raleigh,NC,35.7881,-78.647,4,8/27/15 20:36,https://untappd.com/c/218826033,https://untappd.com/beer/3449,https://untappd.com/brewery/350,United States,Chapel Hill,NC
Oatmeal Porter,Highland Brewing Company,American Porter,5.9,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,8/28/15 20:35,https://untappd.com/c/219214310,https://untappd.com/beer/4464,https://untappd.com/brewery/658,United States,Asheville,NC
Modelo Especial Chelada,Grupo Modelo S.A. de C.V.,Fruit Beer,3.5,0,"Tomato, salt and lemon. Actually ok if you're in the mood.",Nash Square,Raleigh,NC,35.7778,-78.6427,4.25,8/31/15 19:56,https://untappd.com/c/220455638,https://untappd.com/beer/457152,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Peacemaker,Lonerider Brewing Company,American Pale Ale,5.7,47,Great pale ale,The Hideout,Raleigh,NC,35.9035,-78.7628,4.75,9/6/15 16:42,https://untappd.com/c/222498424,https://untappd.com/beer/8711,https://untappd.com/brewery/1831,United States,Raleigh,NC
Addie's Revenge,Lonerider Brewing Company,American IPA,7.3,75,"Beautiful, doesn't taste as strong as it is.",The Hideout,Raleigh,NC,35.9035,-78.7628,5,9/6/15 16:45,https://untappd.com/c/222500871,https://untappd.com/beer/607614,https://untappd.com/brewery/1831,United States,Raleigh,NC
Eve,Lonerider Brewing Company,American Amber / Red Ale,4.2,0,Great Amber,Lonerider Brewing Company,Raleigh,NC,35.9037,-78.7626,4.75,9/6/15 16:55,https://untappd.com/c/222507337,https://untappd.com/beer/755695,https://untappd.com/brewery/1831,United States,Raleigh,NC
Hoppy Ki Yay,Lonerider Brewing Company,American IPA,6.6,88,Awesome!,The Hideout,Raleigh,NC,35.9035,-78.7628,5,9/6/15 17:00,https://untappd.com/c/222510476,https://untappd.com/beer/1015489,https://untappd.com/brewery/1831,United States,Raleigh,NC
The Madame,Lonerider Brewing Company,Fruit Beer,5,0,Good for a fruit beer.,The Hideout,Raleigh,NC,35.9035,-78.7628,4.25,9/6/15 17:13,https://untappd.com/c/222519109,https://untappd.com/beer/397053,https://untappd.com/brewery/1831,United States,Raleigh,NC
Thoroughbred,Lonerider Brewing Company,American Pale Ale,5.5,0,,The Hideout,Raleigh,NC,35.9035,-78.7628,4,9/6/15 17:17,https://untappd.com/c/222521820,https://untappd.com/beer/1216381,https://untappd.com/brewery/1831,United States,Raleigh,NC
Hoppy Ki Yay (with Cedar Chips),Lonerider Brewing Company,American IPA,6.6,0,Interesting twist,The Hideout,Raleigh,NC,35.9035,-78.7628,5,9/6/15 17:25,https://untappd.com/c/222527141,https://untappd.com/beer/1219819,https://untappd.com/brewery/1831,United States,Raleigh,NC
Beekeeper Honey Wheat,Gizmo Brew Works,American Pale Wheat Ale,5.5,11,"Excellent, love the honey aftertaste",Gizmo Brew Works,Raleigh,NC,35.8962,-78.7448,5,9/6/15 18:08,https://untappd.com/c/222555971,https://untappd.com/beer/344638,https://untappd.com/brewery/61064,United States,Raleigh,NC
Alternating Current,Gizmo Brew Works,Altbier,5.3,35,Very nice alt beer.,Gizmo Brew Works,Raleigh,NC,35.8962,-78.7448,5,9/6/15 18:13,https://untappd.com/c/222559137,https://untappd.com/beer/455933,https://untappd.com/brewery/61064,United States,Raleigh,NC
Black Stiletto Stout,Gizmo Brew Works,American Stout,6.1,31,Nice desert beer,Gizmo Brew Works,Raleigh,NC,35.8962,-78.7448,4.5,9/6/15 18:20,https://untappd.com/c/222563786,https://untappd.com/beer/412738,https://untappd.com/brewery/61064,United States,Raleigh,NC
Tripel Digits,Gizmo Brew Works,Belgian Tripel,8.7,0,A little sweet.,Gizmo Brew Works,Raleigh,NC,35.8962,-78.7448,4.5,9/6/15 18:23,https://untappd.com/c/222565977,https://untappd.com/beer/1181083,https://untappd.com/brewery/61064,United States,Raleigh,NC
Palisade Wasp IPA,Gizmo Brew Works,American IPA,6.8,84,Great flavours.,Gizmo Brew Works,Raleigh,NC,35.8962,-78.7448,5,9/6/15 18:25,https://untappd.com/c/222567308,https://untappd.com/beer/407182,https://untappd.com/brewery/61064,United States,Raleigh,NC
